fractal_dimension_worst,count
0.1932,1
0.06213,1
0.3327,1
0.2671,1
0.4646,1
0.7892,1
0.3508,1
0.4967,1
0.2535,1
0.534,1
0.3809,1
0.1764,1
0.4589,1
0.4425,1
0.05186,1
0.8488,1
0.08803,1
0.1521,1
0.3538,1
0.00692,1
0.1648,1
0.2902,1
0.678,1
0.9387,1
concave points_worst,count
0.0,13
0.05556,3
0.06296,3
0.1218,3
0.07431,3
0.1708,3
0.1105,3
0.02564,3
0.04306,3
0.1827,3
0.06548,2
0.2248,2
0.1099,2
0.06136,2
0.0589,2
0.01111,2
0.0812,2
0.02579,2
0.1075,2
0.03846,2
0.1571,2
0.04815,2
0.1613,2
0.1772,2
0.05882,2
0.182,2
0.08235,2
0.07926,2
0.02381,2
0.1841,2
0.1096,2
0.1015,2
0.1205,2
0.1357,2
0.07911,2
0.1251,2
0.1555,2
0.06987,2
0.1374,2
0.0875,2
0.06528,2
0.025,2
0.1407,2
0.1308,2
0.206,2
0.1379,2
0.0914,2
0.1017,2
0.08411,2
0.1155,2
0.1489,2
0.1056,2
0.1625,2
0.1732,2
0.2475,2
0.02832,2
0.1785,2
0.2112,1
0.1966,1
0.08388,1
0.08829,1
0.04793,1
0.2152,1
0.08178,1
0.07887,1
0.2432,1
0.1129,1
0.1465,1
0.06608,1
0.08272,1
0.06876,1
0.1318,1
0.1825,1
0.1359,1
0.1765,1
0.06696,1
0.09173,1
0.09804,1
0.1092,1
0.06754,1
0.2524,1
0.1964,1
0.2121,1
0.1054,1
0.2422,1
0.06266,1
0.1453,1
0.05781,1
0.04537,1
0.05356,1
0.08296,1
0.2654,1
0.09123,1
0.08312,1
0.02796,1
0.05602,1
0.2685,1
0.1425,1
0.09744,1
0.1145,1
0.1776,1
0.01852,1
0.02784,1
0.04715,1
0.05813,1
0.05741,1
0.03532,1
0.0221,1
0.01389,1
0.05509,1
0.1923,1
0.07625,1
0.198,1
0.03125,1
0.0753,1
0.0716,1
0.03194,1
0.05802,1
0.06343,1
0.1583,1
0.1047,1
0.1981,1
0.04766,1
0.05614,1
0.01635,1
0.05052,1
0.04762,1
0.1258,1
0.09265,1
0.05601,1
0.1526,1
0.2756,1
0.2135,1
0.04262,1
0.05093,1
0.09858,1
0.04074,1
0.07864,1
0.2255,1
0.1414,1
0.2089,1
0.06499,1
0.2048,1
0.0585,1
0.03983,1
0.01667,1
0.02022,1
0.03922,1
0.04044,1
0.1974,1
0.1025,1
0.1284,1
0.07262,1
0.08045,1
0.151,1
0.08542,1
0.112,1
0.09186,1
0.2051,1
0.07955,1
0.2163,1
0.09514,1
0.08088,1
0.2264,1
0.09532,1
0.1521,1
0.1018,1
0.2113,1
0.1663,1
0.1053,1
0.04195,1
0.0268,1
0.08341,1
0.06335,1
0.08737,1
0.09815,1
0.07828,1
0.08512,1
0.1427,1
0.107,1
0.07393,1
0.1418,1
0.1628,1
0.2216,1
0.2542,1
0.2356,1
0.1048,1
0.09653,1
0.02232,1
0.09127,1
0.06493,1
0.06498,1
0.06413,1
0.03264,1
0.08333,1
0.07174,1
0.06845,1
0.07958,1
0.1095,1
0.06918,1
0.05,1
0.1362,1
0.2148,1
0.09861,1
0.08704,1
0.101,1
0.1342,1
0.1452,1
0.09077,1
0.09594,1
0.197,1
0.1202,1
0.1535,1
0.02222,1
0.03312,1
0.1739,1
0.08216,1
0.07453,1
0.06384,1
0.07971,1
0.2173,1
0.0737,1
0.03612,1
0.06203,1
0.07485,1
0.0931,1
0.04589,1
0.1108,1
0.06664,1
0.08224,1
0.2134,1
0.0377,1
0.08263,1
0.06575,1
0.08698,1
0.08308,1
0.228,1
0.1335,1
0.1466,1
0.0815,1
0.0569,1
0.1775,1
0.06222,1
0.1339,1
0.09783,1
0.07966,1
0.1147,1
0.05547,1
0.0656,1
0.1416,1
0.1996,1
0.1181,1
0.1045,1
0.08288,1
0.05563,1
0.2625,1
0.04866,1
0.05921,1
0.06005,1
0.06835,1
0.07763,1
0.09851,1
0.1069,1
0.07116,1
0.1021,1
0.06189,1
0.09314,1
0.06517,1
0.1184,1
0.1565,1
0.08449,1
0.1573,1
0.2115,1
0.1001,1
0.1476,1
0.06946,1
0.1397,1
0.1956,1
0.1225,1
0.1642,1
0.07632,1
0.2867,1
0.06127,1
0.2508,1
0.2102,1
0.07407,1
0.152,1
0.0866,1
0.1383,1
0.1899,1
0.04786,1
0.1789,1
0.175,1
0.09749,1
0.03203,1
0.1986,1
0.08978,1
0.08611,1
0.1667,1
0.08476,1
0.06968,1
0.09331,1
0.1312,1
0.1514,1
0.08187,1
0.1423,1
0.1329,1
0.05104,1
0.1221,1
0.08442,1
0.1674,1
0.08958,1
0.1185,1
0.2034,1
0.2027,1
0.07247,1
0.105,1
0.1505,1
0.05334,1
0.08278,1
0.291,1
0.06961,1
0.1614,1
0.05366,1
0.1716,1
0.2024,1
0.149,1
0.2701,1
0.255,1
0.2095,1
0.2009,1
0.2393,1
0.06227,1
0.07283,1
0.1288,1
0.2388,1
0.2073,1
0.1609,1
0.1712,1
0.2208,1
0.1119,1
0.1767,1
0.181,1
0.09975,1
0.221,1
0.1556,1
0.1932,1
0.1741,1
0.2575,1
0.243,1
0.1456,1
0.1848,1
0.1546,1
0.2088,1
0.05087,1
0.02778,1
0.04419,1
0.1834,1
0.2091,1
0.06316,1
0.153,1
0.1325,1
0.08586,1
0.03715,1
0.1282,1
0.2378,1
0.1847,1
0.1607,1
0.1492,1
0.2493,1
0.1424,1
0.1112,1
0.2258,1
0.02899,1
0.05013,1
0.1447,1
0.1813,1
0.1864,1
0.1216,1
0.06402,1
0.1012,1
0.03413,1
0.09608,1
0.1561,1
0.0497,1
0.06736,1
0.1564,1
0.06106,1
0.04052,1
0.09222,1
0.2066,1
0.08219,1
0.1445,1
0.2593,1
0.07963,1
0.07222,1
0.1563,1
0.03002,1
0.02083,1
0.2543,1
0.1977,1
0.118,1
0.04464,1
0.1087,1
0.09678,1
0.1479,1
0.05575,1
0.2105,1
0.06544,1
0.2507,1
0.086,1
0.008772,1
0.2252,1
0.0829,1
0.1872,1
0.09993,1
0.05185,1
0.1294,1
0.08946,1
0.1136,1
0.05159,1
0.03333,1
0.0578,1
0.1857,1
0.186,1
0.1659,1
0.1984,1
0.08568,1
0.1528,1
0.1697,1
0.2014,1
0.2462,1
0.2229,1
0.1941,1
0.1999,1
0.0909,1
0.08056,1
0.03571,1
0.03953,1
0.09391,1
0.08485,1
0.1721,1
0.1474,1
0.04603,1
0.05754,1
0.2346,1
0.08194,1
0.2247,1
0.1777,1
0.07909,1
0.07025,1
0.0991,1
0.08436,1
0.1515,1
0.08211,1
0.09722,1
0.05506,1
0.07879,1
0.06019,1
0.1599,1
0.08405,1
0.1865,1
0.06042,1
0.116,1
0.2035,1
0.1138,1
0.108,1
0.1654,1
0.1595,1
0.06913,1
0.192,1
0.1035,1
0.1126,1
0.05588,1
0.1252,1
0.2013,1
0.2733,1
0.1939,1
0.1838,1
0.009259,1
0.09181,1
0.1673,1
0.1727,1
0.1459,1
0.04773,1
0.01042,1
0.1226,1
0.1541,1
0.2903,1
0.2688,1
0.0399,1
0.265,1
symmetry_worst,count
0.2226,3
0.2369,3
0.2972,3
0.3196,3
0.3109,3
0.2383,3
0.2268,2
0.3103,2
0.2576,2
0.2849,2
0.322,2
0.2434,2
0.3585,2
0.253,2
0.2894,2
0.2871,2
0.2227,2
0.3105,2
0.2841,2
0.2829,2
0.3055,2
0.2572,2
0.2826,2
0.2651,2
0.2556,2
0.3151,2
0.251,2
0.302,2
0.2694,2
0.3379,2
0.2741,2
0.3313,2
0.2868,2
0.2779,2
0.2557,2
0.271,2
0.2744,2
0.2806,2
0.2983,2
0.259,2
0.3187,2
0.3206,2
0.3596,2
0.306,2
0.3216,2
0.2691,2
0.2884,2
0.2955,2
0.3101,2
0.2827,2
0.2458,2
0.2404,2
0.216,2
0.3035,2
0.3113,2
0.2364,2
0.3613,2
0.2293,2
0.23,2
0.2736,2
0.2688,2
0.1783,2
0.3258,2
0.2677,1
0.2973,1
0.3828,1
0.3343,1
0.1988,1
0.3455,1
0.2998,1
0.3049,1
0.4154,1
0.2376,1
0.2523,1
0.3387,1
0.2597,1
0.3245,1
0.2445,1
0.3202,1
0.2298,1
0.2937,1
0.246,1
0.2157,1
0.3207,1
0.3297,1
0.2191,1
0.2488,1
0.2666,1
0.2819,1
0.2542,1
0.2477,1
0.2778,1
0.2251,1
0.3153,1
0.4601,1
0.3323,1
0.3142,1
0.3292,1
0.3019,1
0.2171,1
0.21,1
0.2661,1
0.5558,1
0.2382,1
0.2608,1
0.1901,1
0.3135,1
0.2812,1
0.1917,1
0.339,1
0.2554,1
0.2564,1
0.3487,1
0.2107,1
0.2267,1
0.2991,1
0.3244,1
0.2208,1
0.2213,1
0.3294,1
0.2685,1
0.2968,1
0.2636,1
0.2815,1
0.2623,1
0.2689,1
0.2654,1
0.273,1
0.2487,1
0.4824,1
0.3218,1
0.3271,1
0.2609,1
0.3163,1
0.2637,1
0.2233,1
0.2454,1
0.2362,1
0.2121,1
0.369,1
0.2432,1
0.4245,1
0.2731,1
0.3124,1
0.2851,1
0.288,1
0.2765,1
0.4045,1
0.3301,1
0.2982,1
0.3053,1
0.2593,1
0.3679,1
0.2394,1
0.2525,1
0.3233,1
0.3075,1
0.311,1
0.3518,1
0.2502,1
0.3157,1
0.3681,1
0.3071,1
0.2582,1
0.2549,1
0.3074,1
0.2282,1
0.2626,1
0.2334,1
0.2604,1
0.3013,1
0.278,1
0.2709,1
0.2848,1
0.3038,1
0.2908,1
0.3155,1
0.3651,1
0.2177,1
0.248,1
0.323,1
0.2687,1
0.228,1
0.3251,1
0.2781,1
0.2478,1
0.2289,1
0.2407,1
0.2218,1
0.206,1
0.2929,1
0.4089,1
0.1566,1
0.225,1
0.2112,1
0.2258,1
0.2475,1
0.2262,1
0.2372,1
0.2435,1
0.3169,1
0.3077,1
0.3059,1
0.2552,1
0.2681,1
0.2642,1
0.2249,1
0.2473,1
0.2722,1
0.2329,1
0.279,1
0.3058,1
0.2803,1
0.2698,1
0.31,1
0.4677,1
0.2804,1
0.2725,1
0.2447,1
0.2305,1
0.2471,1
0.36,1
0.2599,1
0.2842,1
0.2699,1
0.1859,1
0.25,1
0.254,1
0.2136,1
0.2513,1
0.3179,1
0.327,1
0.2143,1
0.3007,1
0.3032,1
0.2866,1
0.2165,1
0.2965,1
0.2349,1
0.2787,1
0.2976,1
0.2775,1
0.3003,1
0.2872,1
0.2606,1
0.2196,1
0.3266,1
0.2409,1
0.2455,1
0.3231,1
0.2518,1
0.3227,1
0.2356,1
0.2406,1
0.3318,1
0.2941,1
0.2679,1
0.2534,1
0.3006,1
0.2581,1
0.3174,1
0.2444,1
0.266,1
0.2301,1
0.3057,1
0.2563,1
0.2845,1
0.2235,1
0.321,1
0.2345,1
0.2641,1
0.301,1
0.2321,1
0.2306,1
0.1978,1
0.2683,1
0.2823,1
0.338,1
0.2622,1
0.2932,1
0.2718,1
0.2772,1
0.1934,1
0.3689,1
0.2834,1
0.2678,1
0.2027,1
0.2522,1
0.3956,1
0.3695,1
0.2311,1
0.2355,1
0.3527,1
0.2762,1
0.544,1
0.3751,1
0.265,1
0.2618,1
0.2589,1
0.2254,1
0.2551,1
0.4228,1
0.24,1
0.3147,1
0.4055,1
0.2533,1
0.2837,1
0.5774,1
0.2727,1
0.3549,1
0.2584,1
0.2792,1
0.2102,1
0.3414,1
0.2676,1
0.1712,1
0.2723,1
0.348,1
0.3469,1
0.2398,1
0.3305,1
0.347,1
0.2048,1
0.2889,1
0.3222,1
0.3016,1
0.4882,1
0.3274,1
0.1652,1
0.2438,1
0.2926,1
0.2878,1
0.3321,1
0.3383,1
0.2768,1
0.3444,1
0.2756,1
0.4027,1
0.2341,1
0.4264,1
0.4066,1
0.2822,1
0.4667,1
0.245,1
0.3184,1
0.2977,1
0.3706,1
0.353,1
0.3029,1
0.4218,1
0.2809,1
0.3176,1
0.3792,1
0.2948,1
0.4366,1
0.4378,1
0.3063,1
0.3985,1
0.6638,1
0.4761,1
0.3672,1
0.3282,1
0.2747,1
0.2844,1
0.3557,1
0.2439,1
0.3698,1
0.3537,1
0.3306,1
0.2675,1
0.3021,1
0.2785,1
0.2346,1
0.2433,1
0.39,1
0.427,1
0.3799,1
0.3693,1
0.3739,1
0.467,1
0.2964,1
0.2994,1
0.2807,1
0.1565,1
0.1987,1
0.3591,1
0.4863,1
0.2852,1
0.235,1
0.3322,1
0.2901,1
0.2749,1
0.274,1
0.3126,1
0.2664,1
0.3409,1
0.2639,1
0.2767,1
0.2883,1
0.292,1
0.2663,1
0.3308,1
0.2853,1
0.3068,1
0.189,1
0.2238,1
0.2757,1
0.2437,1
0.2911,1
0.3407,1
0.2954,1
0.2615,1
0.3062,1
0.2506,1
0.3993,1
0.3138,1
0.2818,1
0.238,1
0.2758,1
0.2962,1
0.2272,1
0.3267,1
0.2309,1
0.2465,1
0.2505,1
0.1999,1
0.277,1
0.359,1
0.2335,1
0.2567,1
0.222,1
0.3277,1
0.2504,1
0.2833,1
0.2733,1
0.2605,1
0.3604,1
0.2446,1
0.294,1
0.275,1
0.3067,1
0.2452,1
0.3512,1
0.3065,1
0.2713,1
0.3108,1
0.281,1
0.2933,1
0.3175,1
0.1811,1
0.3437,1
0.4098,1
0.2856,1
0.2295,1
0.3054,1
0.2614,1
0.2592,1
0.1902,1
0.209,1
0.2482,1
0.2646,1
0.3589,1
0.3643,1
0.2443,1
0.3168,1
0.2738,1
0.2514,1
0.2527,1
0.2463,1
0.3849,1
0.2859,1
0.32,1
0.5166,1
0.307,1
0.3415,1
0.3397,1
0.363,1
0.4724,1
0.1603,1
0.1648,1
0.2535,1
0.2909,1
0.232,1
0.4128,1
0.3275,1
0.2989,1
0.3014,1
0.2179,1
0.4432,1
0.3198,1
0.2928,1
0.2668,1
0.4753,1
0.3193,1
0.308,1
0.3024,1
0.3,1
0.3215,1
0.1909,1
0.4087,1
fractal_dimension_worst,count
0.07427,3
0.09026,2
0.1297,2
0.08174,2
0.1055,2
0.0849,2
0.08701,2
0.08633,2
0.1019,2
0.08009,2
0.103,2
0.07083,2
0.0895,2
0.07863,2
0.07127,2
0.1252,2
0.07722,2
0.07987,2
0.07623,2
0.1059,2
0.1023,2
0.09136,2
0.07738,2
0.08839,2
0.06915,2
0.08368,2
0.07809,2
0.07918,2
0.1048,2
0.06386,2
0.06469,2
0.06783,2
0.08151,2
0.07061,1
0.08574,1
0.06766,1
0.09349,1
0.08666,1
0.07287,1
0.06735,1
0.09215,1
0.07055,1
0.07632,1
0.09638,1
0.0747,1
0.07701,1
0.0896,1
0.1403,1
0.12,1
0.06494,1
0.09614,1
0.1189,1
0.1118,1
0.07262,1
0.08304,1
0.07351,1
0.06165,1
0.09251,1
0.09206,1
0.07881,1
0.07745,1
0.06896,1
0.08503,1
0.07012,1
0.07732,1
0.05974,1
0.07834,1
0.07247,1
0.1198,1
0.0732,1
0.08121,1
0.09158,1
0.07053,1
0.07686,1
0.06609,1
0.07081,1
0.1007,1
0.08865,1
0.07602,1
0.07238,1
0.1043,1
0.06623,1
0.08824,1
0.06836,1
0.07582,1
0.09438,1
0.06658,1
0.06958,1
0.07961,1
0.1024,1
0.08553,1
0.05933,1
0.09702,1
0.05932,1
0.08198,1
0.06037,1
0.06174,1
0.08116,1
0.07434,1
0.08253,1
0.05695,1
0.0658,1
0.07037,1
0.06192,1
0.07804,1
0.08385,1
0.06745,1
0.07638,1
0.07842,1
0.09469,1
0.07764,1
0.09929,1
0.06777,1
0.07676,1
0.06643,1
0.06794,1
0.06888,1
0.082,1
0.05521,1
0.08083,1
0.08136,1
0.07431,1
0.07113,1
0.08317,1
0.07188,1
0.07018,1
0.07123,1
0.08815,1
0.105,1
0.06825,1
0.0759,1
0.08763,1
0.08187,1
0.08488,1
0.07953,1
0.07806,1
0.0908,1
0.09825,1
0.08764,1
0.07664,1
0.0987,1
0.1009,1
0.07599,1
0.07207,1
0.07418,1
0.06522,1
0.09166,1
0.09124,1
0.09464,1
0.09359,1
0.08284,1
0.07569,1
0.07782,1
0.07757,1
0.08052,1
0.07253,1
0.07592,1
0.08665,1
0.1049,1
0.09209,1
0.09031,1
0.07613,1
0.09671,1
0.08982,1
0.08557,1
0.08893,1
0.06954,1
0.07048,1
0.1109,1
0.06142,1
0.09879,1
0.1067,1
0.0723,1
0.1168,1
0.1364,1
0.07277,1
0.07538,1
0.1183,1
0.08549,1
0.08999,1
0.09445,1
0.08278,1
0.08351,1
0.1033,1
0.0997,1
0.124,1
0.0782,1
0.06637,1
0.07115,1
0.09873,1
0.1409,1
0.05905,1
0.08321,1
0.08732,1
0.08004,1
0.06969,1
0.06742,1
0.08283,1
0.07242,1
0.07393,1
0.06484,1
0.08032,1
0.06592,1
0.07626,1
0.0792,1
0.09479,1
0.07399,1
0.06953,1
0.08492,1
0.06443,1
0.06956,1
0.08134,1
0.1066,1
0.09938,1
0.07661,1
0.06599,1
0.09208,1
0.06788,1
0.07675,1
0.0733,1
0.0781,1
0.08194,1
0.06091,1
0.09952,1
0.07425,1
0.07463,1
0.07285,1
0.09075,1
0.08251,1
0.08225,1
0.06736,1
0.0681,1
0.07944,1
0.09532,1
0.0671,1
0.06911,1
0.07234,1
0.07735,1
0.06827,1
0.08314,1
0.08075,1
0.07007,1
0.1155,1
0.06025,1
0.07662,1
0.09646,1
0.08061,1
0.0722,1
0.06291,1
0.07429,1
0.07211,1
0.07028,1
0.07625,1
0.05871,1
0.08203,1
0.08024,1
0.09009,1
0.06596,1
0.1034,1
0.08181,1
0.0696,1
0.09326,1
0.07603,1
0.07729,1
0.0918,1
0.07698,1
0.07858,1
0.07802,1
0.108,1
0.06743,1
0.08273,1
0.06639,1
0.08524,1
0.0927,1
0.1224,1
0.07875,1
0.1249,1
0.06925,1
0.06464,1
0.0906,1
0.06922,1
0.05737,1
0.09584,1
0.08473,1
0.07552,1
0.06878,1
0.09382,1
0.07397,1
0.09353,1
0.08756,1
0.08988,1
0.07376,1
0.08234,1
0.06603,1
0.06206,1
0.06828,1
0.07246,1
0.09261,1
0.09097,1
0.09288,1
0.06846,1
0.08579,1
0.07924,1
0.09203,1
0.1051,1
0.1016,1
0.08851,1
0.09964,1
0.1108,1
0.07191,1
0.06387,1
0.07609,1
0.1405,1
0.07185,1
0.08118,1
0.06541,1
0.08158,1
0.06784,1
0.07147,1
0.06765,1
0.07343,1
0.08067,1
0.0761,1
0.07071,1
0.07619,1
0.08019,1
0.09241,1
0.08465,1
0.07779,1
0.079,1
0.09789,1
0.07182,1
0.07628,1
0.08006,1
0.08456,1
0.08523,1
0.06111,1
0.1065,1
0.08541,1
0.1017,1
0.1082,1
0.08486,1
0.08468,1
0.08832,1
0.1339,1
0.1084,1
0.06589,1
0.07259,1
0.1123,1
0.08482,1
0.1402,1
0.09782,1
0.07919,1
0.09876,1
0.07421,1
0.1275,1
0.09564,1
0.07526,1
0.09946,1
0.07773,1
0.08183,1
0.07615,1
0.0641,1
0.1142,1
0.08216,1
0.1341,1
0.1431,1
0.06287,1
0.08452,1
0.2075,1
0.1072,1
0.1151,1
0.1244,1
0.07678,1
0.173,1
0.08758,1
0.1233,1
0.1014,1
0.06169,1
0.05504,1
0.1175,1
0.06641,1
0.09211,1
0.08911,1
0.1031,1
0.1132,1
0.07712,1
0.0802,1
0.06289,1
0.1094,1
0.08294,1
0.07036,1
0.07873,1
0.07408,1
0.08025,1
0.06563,1
0.06917,1
0.08301,1
0.1179,1
0.07409,1
0.09185,1
0.09618,1
0.1027,1
0.1038,1
0.09606,1
0.07146,1
0.1071,1
0.08096,1
0.06769,1
0.08472,1
0.08178,1
0.06487,1
0.07849,1
0.08147,1
0.1178,1
0.07198,1
0.07748,1
0.07614,1
0.06321,1
0.0651,1
0.08496,1
0.07796,1
0.08677,1
0.07617,1
0.08328,1
0.07957,1
0.07307,1
0.07087,1
0.09061,1
0.1243,1
0.09585,1
0.08362,1
0.08269,1
0.06072,1
0.1064,1
0.08797,1
0.08177,1
0.08718,1
0.07568,1
0.08113,1
0.1005,1
0.1036,1
0.07948,1
0.08799,1
0.06994,1
0.07009,1
0.09981,1
0.06431,1
0.1063,1
0.07787,1
0.06688,1
0.0972,1
0.06912,1
0.06263,1
0.08902,1
0.06033,1
0.08175,1
0.1191,1
0.08858,1
0.08022,1
0.0612,1
0.07062,1
0.07024,1
0.07587,1
0.08218,1
0.0757,1
0.06829,1
0.07484,1
0.06515,1
0.07999,1
0.1204,1
0.08255,1
0.08365,1
0.1026,1
0.09187,1
0.09519,1
0.1162,1
0.07848,1
0.06164,1
0.07313,1
0.101,1
0.07371,1
0.06771,1
0.06428,1
0.093,1
0.07228,1
0.07699,1
0.06085,1
0.09082,1
0.06818,1
0.09223,1
0.06251,1
0.07685,1
0.07898,1
0.05972,1
0.08132,1
0.06772,1
0.1259,1
0.1486,1
0.06435,1
0.07014,1
0.07683,1
0.09218,1
0.05843,1
0.07319,1
0.08082,1
0.1284,1
0.05525,1
0.07993,1
0.05865,1
0.07474,1
0.1076,1
0.0738,1
0.0974,1
0.0875,1
0.1086,1
0.08762,1
0.07867,1
0.1013,1
0.09221,1
0.06558,1
0.09333,1
0.06949,1
0.1205,1
0.06559,1
0.06871,1
0.1446,1
0.06306,1
0.06576,1
0.07097,1
0.06938,1
0.07697,1
0.09772,1
0.08631,1
0.07039,1
id,count
842302,1
90250,1
901315,1
9013579,1
9013594,1
9013838,1
901549,1
901836,1
90251,1
9013005,1
902727,1
90291,1
902975,1
902976,1
903011,1
90312,1
901303,1
901288,1
903483,1
9010877,1
9010333,1
901034301,1
901034302,1
901041,1
9010598,1
9010872,1
901088,1
9012795,1
9011494,1
9011495,1
9011971,1
9012000,1
9012315,1
9012568,1
90317302,1
903507,1
8912521,1
906024,1
905539,1
905557,1
905680,1
905686,1
905978,1
90602302,1
906290,1
905502,1
906539,1
906564,1
906616,1
906878,1
907145,1
907367,1
905520,1
905501,1
903516,1
90439701,1
903554,1
903811,1
90401601,1
90401602,1
904302,1
904357,1
904647,1
90524101,1
904689,1
9047,1
904969,1
904971,1
905189,1
905190,1
901028,1
9010259,1
9010258,1
89382601,1
893061,1
89344,1
89346,1
893526,1
893548,1
893783,1
89382602,1
892657,1
893988,1
894047,1
894089,1
894090,1
894326,1
894329,1
89296,1
89263202,1
901011,1
891703,1
8913,1
8913049,1
89143601,1
89143602,1
8915,1
891670,1
891716,1
892604,1
891923,1
891936,1
892189,1
892214,1
892399,1
892438,1
894335,1
894604,1
894618,1
898678,1
89813,1
898143,1
89827,1
898431,1
89864002,1
898677,1
89869,1
894855,1
898690,1
899147,1
899187,1
899667,1
899987,1
9010018,1
89812,1
897880,1
897630,1
897604,1
89742801,1
897374,1
897137,1
897132,1
896864,1
896839,1
895633,1
8953902,1
895299,1
89524,1
89511502,1
89511501,1
895100,1
907409,1
90745,1
90769601,1
91805,1
917080,1
917092,1
91762702,1
91789,1
917896,1
917897,1
91813701,1
916838,1
91813702,1
918192,1
918465,1
91858,1
91903901,1
91903902,1
917062,1
916799,1
91485,1
91544002,1
91504,1
91505,1
915143,1
915186,1
915276,1
91544001,1
915452,1
916221,1
915460,1
91550,1
915664,1
915691,1
915940,1
91594602,1
91930402,1
919537,1
919555,1
925292,1
924632,1
924934,1
924964,1
925236,1
925277,1
925291,1
925311,1
91979701,1
925622,1
926125,1
926424,1
926682,1
926954,1
927241,1
924342,1
924084,1
923780,1
923748,1
923465,1
923169,1
922840,1
922577,1
922576,1
922297,1
922296,1
921644,1
921386,1
921385,1
921362,1
921092,1
919812,1
914862,1
914769,1
90769602,1
911202,1
911150,1
911157302,1
9111596,1
9111805,1
9111843,1
911201,1
9112085,1
9110732,1
9112366,1
9112367,1
9112594,1
9112712,1
911296201,1
911296202,1
9110944,1
9110720,1
914580,1
908916,1
907914,1
907915,1
908194,1
908445,1
908469,1
908489,1
909220,1
9110127,1
909231,1
909410,1
909411,1
909445,1
90944601,1
909777,1
9113156,1
911320501,1
911320502,1
913535,1
912558,1
912600,1
913063,1
913102,1
913505,1
913512,1
91376701,1
9113239,1
91376702,1
914062,1
914101,1
914102,1
914333,1
914366,1
912519,1
91227,1
912193,1
911916,1
911685,1
911673,1
911654,1
911408,1
911391,1
9113846,1
911384,1
9113816,1
9113778,1
911366,1
9113538,1
9113514,1
9113455,1
8912909,1
8912284,1
842517,1
862261,1
861799,1
861853,1
862009,1
862028,1
86208,1
86211,1
862485,1
861598,1
862548,1
862717,1
862722,1
862965,1
862980,1
862989,1
861648,1
861597,1
863031,1
8610908,1
859983,1
8610175,1
8610404,1
8610629,1
8610637,1
8610862,1
861103,1
86135502,1
8611161,1
8611555,1
8611792,1
8612080,1
8612399,1
86135501,1
863030,1
863270,1
8912280,1
867387,1
866203,1
866458,1
866674,1
866714,1
8670,1
86730502,1
867739,1
86561,1
868202,1
868223,1
868682,1
868826,1
868871,1
868999,1
866083,1
865468,1
86355,1
864685,1
864018,1
864033,1
86408,1
86409,1
864292,1
864496,1
864726,1
865432,1
864729,1
864877,1
865128,1
865137,1
86517,1
865423,1
859717,1
859711,1
859575,1
852763,1
8510653,1
8510824,1
8511133,1
851509,1
852552,1
852631,1
852781,1
849014,1
852973,1
853201,1
853401,1
853612,1
85382601,1
854002,1
8510426,1
84862001,1
859487,1
844981,1
84300903,1
84348301,1
84358402,1
843786,1
844359,1
84458202,1
84501001,1
848406,1
845636,1
84610002,1
846226,1
846381,1
84667401,1
84799002,1
854039,1
854253,1
854268,1
858981,1
85759902,1
857637,1
857793,1
857810,1
858477,1
858970,1
858986,1
854941,1
859196,1
85922302,1
859283,1
859464,1
859465,1
859471,1
857438,1
857392,1
857374,1
857373,1
857343,1
857156,1
857155,1
85715,1
85713702,1
857010,1
85638502,1
856106,1
855625,1
855563,1
855167,1
855138,1
855133,1
869104,1
869218,1
869224,1
88350402,1
882488,1
88249602,1
88299702,1
883263,1
883270,1
88330202,1
883539,1
88203002,1
883852,1
88411702,1
884180,1
884437,1
884448,1
884626,1
88206102,1
88199202,1
8810955,1
8812844,1
8811523,1
8811779,1
8811842,1
88119002,1
8812816,1
8812818,1
8812877,1
881972,1
8813129,1
88143502,1
88147101,1
88147102,1
88147202,1
881861,1
88466802,1
884689,1
884948,1
8911164,1
8910720,1
8910721,1
8910748,1
8910988,1
8910996,1
8911163,1
8911230,1
88518501,1
8911670,1
8911800,1
8911834,1
8912049,1
8912055,1
89122,1
8910506,1
8910499,1
8910251,1
88995002,1
889719,1
889403,1
888570,1
888264,1
887549,1
88725602,1
887181,1
886776,1
88649001,1
886452,1
886226,1
8860702,1
885429,1
8810987,1
881094802,1
869254,1
8712853,1
8712064,1
8712289,1
8712291,1
87127,1
8712729,1
8712766,1
87139402,1
8711803,1
87163,1
87164,1
871641,1
871642,1
872113,1
872608,1
871201,1
8711561,1
8810703,1
871001502,1
869476,1
869691,1
86973701,1
86973702,1
869931,1
871001501,1
8710441,1
871149,1
87106,1
8711002,1
8711003,1
8711202,1
8711216,1
871122,1
87281702,1
873357,1
873586,1
87930,1
877486,1
877500,1
877501,1
877989,1
878796,1
87880,1
879523,1
873592,1
879804,1
879830,1
8810158,1
8810436,1
881046502,1
8810528,1
877159,1
875938,1
875878,1
87556202,1
875263,1
875099,1
875093,1
874858,1
874839,1
874662,1
874373,1
874217,1
874158,1
873885,1
873843,1
873701,1
873593,1
92751,1
radius_mean,count
12.34,4
11.71,3
12.46,3
13.05,3
10.26,3
13.85,3
12.77,3
13.17,3
13.0,3
15.46,3
11.6,3
12.89,3
12.18,3
11.89,3
11.06,3
13.61,2
14.42,2
17.99,2
9.876,2
13.11,2
19.53,2
11.34,2
10.49,2
13.27,2
13.9,2
15.75,2
